,doc,sid,speaker,transcription,cleaned_transcription,translation,mix_to_spa,spa_to_mix
215,2008-11-15-a,2008-11-15-a_000184,Constantino Teodoro Bautista,"ja143 ni1-ju3-ndi3chi2 ba3 bu4rru2 yu'3u4 yu14ti3 tan3 xa4nda4 ku3ni4jo2 i4-ndu'3u4=ri4 tan3 ta4xa'4a(4)=e2 mbu4rru2 kan4, tan3 bi3tin3 ndi4","ja143 ni1-ju3-ndi3chi2 ba3 bu4rru2 yu'3u4 yu14ti3 tan3 xa4nda4 ku3ni4jo2 i4-ndu'3u4=ri4 tan3 ta4xa'4a(4)=e2 mbu4rru2 kan4, tan3 bi3tin3 ndi4","el burro salió a la orilla del río sobre la arena, el conejo se puso a tocar su violín y el burro a bailar, ""Ahora,","""No vayan a hablar de manera desafinada, vengan a hablar de manera desafinada, vengan a hablar de manera desafinada, vengan a hablar de manera desafinada, vengan a hablar de manera desafinada"", y así sucesivamente.","Ta1 ta4u3ni2 na1 tu'1ba3 ta1 ta4u3ni2 Tinu Florentino, José Anacleto domingue, Domingo Vázquez, yo'4o4 ku3ndu'4u4 ndo'4o1."
216,2008-11-15-a,2008-11-15-a_000185,Constantino Teodoro Bautista,"nde3e4 ku'1un1 ni1nu3 nde3e4 nda3-ndi3ko4 ni1nu1 tan3 i3in3 ti3cha'4ni3 te'1e4 nu14u3 tan3 ku3nu3 ku'1un1 ka4chi2, ku3ni4jo2 ji'4in(4)=a2 bu4rru2 kan4 tan3","nde3e4 ku'1un1 ni1nu3 nde3e4 nda3-ndi3ko4 ni1nu1 tan3 i3in3 ti3cha'4ni3 te'1e4 nu14u3 tan3 ku3nu3 ku'1un1 ka4chi2, ku3ni4jo2 ji'4in(4)=a2 bu4rru2 kan4 tan3","corre hacia arriba y corre hacia abajo y patea frente y a correr"", le dijo el conejo al burro,","Pero ahí no vamos a ir, pues, en el instante de la mañana, cuando voy de nuevo a hacer un ritual y estoy viendo,",Tan3 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ndi4 ya1 kan4 ji4ni2 ba42 kan4.
217,2008-11-15-a,2008-11-15-a_000186,Constantino Teodoro Bautista,nde3e4 xi4nu3=ri4 nda1 ni'4nu3 yu'1ma1 kwa'1an1=ri4 ni1nu3 tan3 nda13-ndi3ko4=ri4 tan3 ti13cha'4ni3=ri4 te'1e4 nu14u(3)=a2 ko14chi4 tan3,nde3e4 xi4nu3=ri4 nda1 ni'4nu3 yu'1ma1 kwa'1an1=ri4 ni1nu3 tan3 nda13-ndi3ko4=ri4 tan3 ti13cha'4ni3=ri4 te'1e4 nu14u(3)=a2 ko14chi4 tan3,así que el burro corrió con gran velocidad hacia arriba y regresó con más velocidad hacia abajo provocando gran polvo de la tierra y dio una patada a la frente del cocodrilo y,El hombre recogió las manos y las cargó en la puerta de la casa.,"I3kan4 ka4chi2=yu1 so'3o3 ji'4in4 ta1 ta4u3ni2 O4ra2 ndi4, ""¿Na4chu3 ba42 ni14-ka'1an(1)=on4 ji'4in4 ta1 Lalu ndi4 na4 ki3xi3 ndu3-ba'1a3 i3ni2=un4?"", ka4chi2=yu1 so'3o3 ji'4in4=ra3. ""Ta1 kan4 ndi4 ji14ni2=ra1 sa3kan4""."
218,2008-11-15-a,2008-11-15-a_000187,Constantino Teodoro Bautista,"ki'3in3 si'14bi3 ka'3a(4)=on4 ka3xi(4)=un4 tin3 ka4chi2=ri4 ji'4in(4)=a2 ya1 ko14chi4 tan3, kwa'1an1 ba3=ri4 chi2","ki'3in3 si'14bi3 ka'3a(4)=on4 ka3xi(4)=un4 tin3 ka4chi2=ri4 ji'4in(4)=a2 ya1 ko14chi4 tan3, kwa'1an1 ba3=ri4 chi2","""Come estiércol"", le dijo al cocodrilo y se fue corriendo.","y ahí nos fijamos, nos damos cuenta que vamos volando, vamos volando para hablar, vamos a ver.","tan3 ka'1an(1)=e4 ji'4in4=ri4 tan3 tu3ku3 tu3ku(3)=e4 nda3-ka'1an(1)=e4 ji'4in4=ri4 tan3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 tu3ku3 ndi4 ya1 kan4 ba42 an4 ko14o3 ndi4 ya1kan3,"
219,2008-11-15-a,2008-11-15-a_000188,Constantino Teodoro Bautista,i3kan4 jo13ndo3 ndi'3i3 ba(3)=e2 ji'4in(4)=a2 kan4 tan3 ni1-ndi'3i3 ba(3)=e2 kwen4tu2 xa'1a4...,i3kan4 jo13ndo3 ndi'3i3 ba(3)=e2 ji'4in(4)=a2 kan4 tan3 ni1-ndi'3i3 ba(3)=e2 kwen4tu2,Eso fue todo el cuento sobre,"de la falda del cerro llamado <i>Yu3ku4 Chi1kwin4 Ka3ba4 Chi1kwin4</i>, ahí nació la morada de la lluvia, la morada de la lluvia, la morada de la lluvia, la morada de la lluvia,",An4 ko14o3 kwa4ñu3 nda4tu3=na2 yo4o4 i3chi4 tan3 ka'3ni4=na2 yo4o4 tan3 ka4chi2 na1 nda4tu'4un4 ji'4in(4)=o4 ndi4 ya1 ba'14a4 ba42 kan4.
220,2008-11-15-a,2008-11-15-a_000189,Constantino Teodoro Bautista,"ku3ni4jo2 ji'4in4 ndi3ba'4yu1, ni1-i3xa3 *amigu** ndi3ba'4yu1 ji'4in4, ji'4in4 tio1o4 tan3","ku3ni4jo2 ji'4in4 ndi3ba'4yu1, ni1-i3xa3 amigu ndi3ba'4yu1 ji'4in4, ji'4in4 tio1o4 tan3","el conejo y el coyote, donde se hicieron amigos el coyote y los cangrejos,","Ahora vamos a tener esto, esto salió de tu cuello y ahora se va a cortar tu silla, se va a cortar tu silla, se va a cortar tu silla.",Ta1 ta4u3ni2 Miyel kan4 ta1 ta4u3ni2 Felipe kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2 kan4 ku4u4 ta1 ta4u3ni2
221,2008-11-15-a,2008-11-15-a_000190,Constantino Teodoro Bautista,"ndi'13i3 tan3 ni1-i1chi1 mi1ni32 ndi4ka2 ti4, ti4 ko14chi4 tan3","ndi'13i3 tan3 ni1-i1chi1 mi1ni32 ndi4ka2 ti4, ti4 ko14chi4 tan3","y al final se secó el pantano donde vivía el cocodrilo,","Cuando yo me levantaba a dormir todo me estaba pegado a la cabeza, no me olvidé de nada, si no me olvidas de nada te vas a ir a ese lugar,",mi4i4 ko14o(3)=a2 ka'1an(1)=e4 ji'4in(4)=a2 kan4 ndi4 na1 kan4 ku4u4 na1 ji4ni2 ka'1an(1)=e4 ji'4in(4)=a2 kan4 ndi4 na1 kan4 ku4u4 na1 ji4ni2 ka'1an(1)=e4 ji'4in(4)=a2 kan4 ndi4 na1 kan4 ku4u4 na1 ji4ni2 ka'1an(1)=e4 ji'4in(4)=a2 kan4.
222,2008-11-15-a,2008-11-15-a_000191,Constantino Teodoro Bautista,*al último** mi4i4 ni1-ndi'3i3 ndi4,al último mi4i4 ni1-ndi'3i3 ndi4,"y al último de yoda la historia,","que se cumpla el día en que se cumple el año, ustedes son los que deben entregarlo, ahora, ustedes son los miembros de la casa grande, les estoy pidiendo por el hijo de mi criatura llamado Pedro.",ka'1an(1)=e4 ji'4in4=na2 na4tu2 ta1tan4 ku4u4=na2 an4 ko14o3 nda4kwa3tu3=na2 xa'1a4=na2 an4 ko14o3 na1 ni1-ta3ba4 kwe'1e1 ku4u4=na2 an4 ko14o3 nda4a(2)=e2 ba42 kan4 ndi4
223,2008-11-15-a,2008-11-15-a_000192,Constantino Teodoro Bautista,"ku3ni4jo2 ku4u4 ti4 i13xa3 *defender** tu3ku3 ba3=ri4 bu4rru2 tan3 ni1-..., sa13ña4=ri4=a2 kan4 kwa'1an(1)=e1 tan3 ni1-ndo1o3 ko14chi4",ku3ni4jo2 ku4u4 ti4 i13xa3 defender tu3ku3 ba3=ri4 bu4rru2 tan3 sa13ña4=ri4=a2 kan4 kwa'1an(1)=e1 tan3 ni1-ndo1o3 ko14chi4,el conejo defendió al burro para que pudiera liberarse del cocodrilo.,"Es díficil que rezemos, es díficil, bueno, si no sabemos cómo hacer eso, pero no sabemos qué les estamos diciendo, no sabemos si es mentira.","ni3 ko14o(3)=a2 i4xa3 bi4=ra2 ji'4in(4)=2 ndi4 ta1 kan4 ku4u4 ta1 ko4ndo3 i'4na4 ndi4 ta1 ku3u2 ku4u4 ta1 kan4 ka4chi2=ra1 so'3o3 ndi4, ""Yu'1u1 ndi4 ko14o(3)=a2 i4xa3=ndo4 ji'4in(4)=2""."
224,2008-11-15-a,2008-11-15-a_000193,Constantino Teodoro Bautista,ya1 kan4 ku4u4 tan3 ni1ki4tu3 ba3 [risa].,ya1 kan4 ku4u4 tan3 ni1ki4tu3 ba3 risa.,Eso estaba pasando y de repente amaneció [risa].,"ahora les decimos a esos espíritus que se encuentran en el cerro, ""No hablen de esa manera, hablen de esa manera, hablen de esa manera, hablen de esa manera"".",ti1xin3 ndia1ma4 ti4su4ku24=na2 ti1ki1in4 i3kin4 kan4 tan3 i3kan4 tan3 ja4ta3 ba(3)=e4 mi4i4 i4yo2 ta1kwi42 tan3 i3kan4 ndo4o13=a2 kan4.
225,2008-11-15-a,2008-11-15-a_000194,Constantino Teodoro Bautista,Constantino Teodoro Bautista na3ni4=2. *Cuarenta y nueve** kwi1ya1=yu1. Yoloxóchitl na3ni4 ñu3u2=yu1.,Constantino Teodoro Bautista na3ni4=2. Cuarenta y nueve kwi1ya1=yu1. Yoloxóchitl na3ni4 ñu3u2=yu1.,Me llamo Constantino Teodoro Bautista. Tengo cuarenta y nueve años. Mi pueblo se llama Yoloxóchitl.,"Si es una mano grande significa que va a morir, pues. Es una mano grande, viene de aquí, y tu muerte es muy próxima,","i1ta3 ba42 ndi4 i3kan4 ku4ni2=yu1 ku'1un(1)=i1 a1chi1 ndi4 ko14o3 ka1 i3ta2 ka1a3 ndi4 ku3u2 ba3 yu'1u1 a1chi1 ndi4 ko14o3 ta1kwi42 ya1 kan4 ndi4 ku4ni2=yu1 ku'1un(1)=i1 ji'4in(4)=un4""."
226,2009-11-26-d,2009-11-26-d_000000,Mode,spontaneous,spontaneous,,"de las llamadas <i>ta1si1 kwe'4na4 kwa4an2</i>, <i>ta1si1 tia1ka4 kwa4an2</i>, <i>ta1si1 tia1ka4 tu14un3</i>, <i>ta1si1 ti1mi3i4 kwa4an2</i> y <i>ta1si1 ti1mi3i4 tu14un3</i>,",tan3 sa3kan4 ka'4an2=na1 ji'4in4=ri4 tan3 bi3tin3 ndi4 nda3-ta3ba4=na2 kwa14ku3 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ta1chi4 ka4chi2=na1 ji'4in4=ri4.
227,2009-11-26-d,2009-11-26-d_000001,Constantino Teodoro Bautista,"I3in3 tiem4pu2 ndi4, ni1-..., xi1yo3 i3in3 se'1e3 ta1 na3ni4, *maestro** ku4u4 ta1 kan4","I3in3 tiem4pu2 ndi4, xi1yo3 i3in3 se'1e3 ta1 na3ni4, maestro ku4u4 ta1 kan4",En un tiempo hubo un maestro que tuvo un hijo.,"sólo me tienes un favor, si llegara nuestro hermano Lorenzano y me dijo que me comieras y terminara mi pie,",tan3 i3kan4 tan3 ni1-ko1yo(3)=on4 tan3 ni1-xi'1i1 ba(3)=on4 an4 ko14o3 kwa'1an(1)=on4 carru tan3 i3kan4 tan3 ni1-ndo'3o(3)=on4 tan3 ni1-xi'1i1 ba(3)=on4 ndi4 sa3kan4 ka'4an2=na1 ji'4in4 ñu1ka'4an4.
228,2009-11-26-d,2009-11-26-d_000002,Fidelity,high,high,,"y el espíritu le dijo que ya estaba en el camino, que ya iba a llegar a la casa.","A1be3, na1 ta4u3ni2 sa1bi4 kan4 ndi4 na1 ba'1a3 ku4u4 na1 kan4 na1 bi4ka3 ku4u4 na1 kan4 na1 kan4 ku4u4 na1 ko4ndo3 xu'14un4 ko4ndo3 ña'1a3 ko4ndo3 ña'1a3 ko4ndo3 ña'1a3 ko4ndo3 na1 kan4."
229,2009-11-26-d,2009-11-26-d_000003,Constantino Teodoro Bautista,tan3 ta1a3 ku4u4 se'1e3=ra2 ta1 ni1-xi1yo3,tan3 ta1a3 ku4u4 se'1e3=ra2 ta1 ni1-xi1yo3,El hijo que tuvo era varón.,"porque lo que estamos platicando es algo que podemos ver, primero debemos recordar lo que estamos platicando porque eso es lo que sabemos.","A1be3, ta1 kan4 ku4u4 ta1 ta4ba4 kwe'1e1 ji'4in(4)=o4 ran4, ta1 kan4 ku4u4 ta1 ta4ba4 kwe'1e1 ji'4in(4)=o4 ran4, ta1 kan4 ku4u4 ta1 ta4ba4 kwe'1e1 ji'4in(4)=o4 ran4."
230,2009-11-26-d,2009-11-26-d_000004,Constantino Teodoro Bautista,"sa3kan4 ku4u4 ni1-ya'1a3 tiem4pu2 tan3, kwa'1an1 xu13xa3 ta1 kan4, i3kan4 ka4chi2=ra1 ji'4in4, ji'4in4 yu3ba4=ra2 ndi4","sa3kan4 ku4u4 ni1-ya'1a3 tiem4pu2 tan3, kwa'1an1 xu13xa3 ta1 kan4, i3kan4 ka4chi2=ra1 ji'4in4, ji'4in4 yu3ba4=ra2 ndi4","Pasó el tiempo y su hijo creció, se hizo adulto y un día le dijo a su papá,","Por eso le llaman <i>i3sa1bi4</i>, es un lenguaje difícil, eso es lo que quieren, eso es lo que quieren.",I3chi4 yu3ba4 i3chi4 ba'1a3 i3chi4 xi1i4 ta4xa'4a4 xu13xa3 xu13xa3 xu13xa3 xu13xa3 xu13xa3 ndo3o3 ndo3o3 ndo3o3 ndo'4o1 ndi4 ndo'4o1 ku4u4 ndo'4o1 ku4u4 ndo3o3 xu13xa3.
231,2009-11-26-d,2009-11-26-d_000005,Constantino Teodoro Bautista,"yu3ba4=2 ndi4, ta1 kwa'1an1 ku4-ta4u3ni2 ku4u(4)=un4 tan3, tan3 yu'1u1 ndi4 ta1 kwa'1an1, kwa'1an1 ku4nde3e4 ku4u4 yu'1u1","yu3ba4=2 ndi4, ta1 kwa'1an1 ku4-ta4u3ni2 ku4u(4)=un4 tan3, tan3 yu'1u1 ndi4 ta1 kwa'1an1, kwa'1an1 ku4nde3e4 ku4u4 yu'1u1","""Papá, tú te estás haciendo viejo mientras que yo voy llegando a adulto"".","Se tiraba y se tiraba, se tiraba y se tiraba, se tiraba y se tiraba, y le llamaba cuatro tipos de cuatro plantas,",Yo'4o4 nde4e4 ni1i4 kwa'4a1 yo'4o4 ni1i4 xa'1a4 se'1e3 sa1na(1)=e1 tan3 sa3kan4 ndi4 sa3kan4 ndi4 sa3ña4=e2 sa3kan4 ndi4 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2 sa3ña4=e2
232,2009-11-26-d,2009-11-26-d_000006,Constantino Teodoro Bautista,"tan3 ni3 yu3ba4=ra2 kan4 ni14-ka'1an1 tu3 ji'4in4=ra2 nda4a(2)=e2 ba42 ka'1an1 bi4 ta1 kan4 ndi4, ni1-...,","tan3 ni3 yu3ba4=ra2 kan4 ni14-ka'1an1 tu3 ji'4in4=ra2 nda4a(2)=e2 ba42 ka'1an1 bi4 ta1 kan4 ndi4,",Y su papá no supo qué contestarle a su hijo ....,"Estamos en el paraje llamado <i>I1ta3 Kwi4i24</i> y ustedes son los que saben y son los que pueden transformarlo,","""Ba'1a3 ba3 na4tu2 sa3kan4 ku4ni2=un4"", ka4chi2=ra1 so'3o3. ""Yo'4o1 ku4u4 na1 i4yo2 ya1 kan4 ndi4 i4yo2 ti1ko3o4 tan3 ta4ba4 kwe'1e1 ji'4in(4)=2 ya1 kan4 ndi4"
233,2009-11-26-d,2009-11-26-d_000007,Constantino Teodoro Bautista,"ku13ma1ni4 chiu3un3 i13xa3=ra2 ndi4 ta13ba4=ra2 i3in3 ña'3a4, tan3 ña'3a4 kan4 ndi4, ka4chi2 yu3ba4=ra2 ji'4in4=ra2 ndi4","ku13ma1ni4 chiu3un3 i13xa3=ra2 ndi4 ta13ba4=ra2 i3in3 ña'3a4, tan3 ña'3a4 kan4 ndi4, ka4chi2 yu3ba4=ra2 ji'4in4=ra2 ndi4","Su hijo cometió un error, se robó a una mujer, y su papá le dijo,","""Ése es el camino donde está el señor Lario Camila, quiero mucho a ese señor pero no me lo quiere dar"", le dijo.","""Na4tu2 xi4ka(3)=e4 ñu3u2 xi4ka(3)=e4 xi4ka(3)=e4 xi'4i(4)=o4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka(3)=e4 xi4ka"
234,2009-11-26-d,2009-11-26-d_000008,Constantino Teodoro Bautista,"ko14o3=ni42 kwa1chi3 bi4 ku4u(4)=a2 *hijo** ndi4, ku'1un1 ba3 yo4o4 a3sa3 na3ni2=o4 tu1ni4ni2","ko14o3=ni42 kwa1chi3 bi4 ku4u(4)=a2 hijo ndi4, ku'1un1 ba3 yo4o4 a3sa3 na3ni2=o4 tu1ni4ni2","""No es gran problema hijo, vamos a solucionar el problema","y su perro gritó por la base del panal de la avispa y gritó por la rama de un árbol donde estaba su perro,",An4 i3in3 ta1a3 ku4u4=ra2 an4 ko14o3 i3in3 ta1a3 ku4u4=ra2 an4 ko14o3 i3in3 ta1a3 ku4u4=ra2 ka'4an2=na1 ji'4in(4)=un4 ndi4 na4tu2 ja1 ni1-ki3xa2a2 ta1a3 ku4u4=ra2 ndi4
235,2009-11-26-d,2009-11-26-d_000009,Constantino Teodoro Bautista,"nu14u3 na1 ji'4in4 si1si'4i2 ña'3a4 kan4 a1chi1 ndi4 se'1e3 ba3 na1 kan4 ba43, ka4chi2 ta1 nda'4bi2 ji'4in4 se'1e3=ra3","nu14u3 na1 ji'4in4 si1si'4i2 ña'3a4 kan4 a1chi1 ndi4 se'1e3 ba3 na1 kan4 ba43, ka4chi2 ta1 nda'4bi2 ji'4in4 se'1e3=ra3","con los papás de la mujer porque pues ella tiene sus papás"", le dijo el hombre a su hijo.","no, vamos a ir con nosotros, voy a revisar mi hueso, voy a tumbar este peñasco y ir con nosotros un poco más allá,",Yu3ku4 Nda4-na1ma3 yu3ku4 i1ta3 nda4-na1ma3 yu3ku4 ñu3u42 yu3ku4 ndi4to3 yu3ku4 i4yo2 yu3ku4 si'3i4=2 yu3ku4 la3tun4 ndo'4o1 ndi4 u1xi1 u1ni1 ta'4an2 ku4u4 ndo'4o1.
236,2009-11-26-d,2009-11-26-d_000010,Constantino Teodoro Bautista,"ya1 kan4 ndi4 ni1-ndu3ku4=na2 ta1 kwa'1an1 ku3-ndi3chi2 nu14u3 tu1ni4ni2 nda1kan1=na(1)=e1 ma1ni4 xa'1a4 ña'3a4 kan4 ji'4in4, ta1 kwa'1an(1)=en4 ji'4in4","ya1 kan4 ndi4 ni1-ndu3ku4=na2 ta1 kwa'1an1 ku3-ndi3chi2 nu14u3 tu1ni4ni2 nda1kan1=na(1)=e1 ma1ni4 xa'1a4 ña'3a4 kan4 ji'4in4, ta1 kwa'1an(1)=en4 ji'4in4",Así que el papá consiguió a un pedidor para acompañarlo a consolar a los padres de la muchacha.,"¡Híjoles! Padre santísimo, ¡Híjoles!, ¡Híjoles!, ¡Híjoles!, cargan animales cargan enfermedades, ahora ustedes se dispersaron y ahora ustedes se van a alegrar,","I3chi4 i3ta2 yo1ko4 na'14a1 tu3ku3 ran4, i3chi4 ánima na'14a1 ka4ba3 i3ta2 yo1ko4 na'14a1 ka4chi2=na1 ji'4in(4)=a3."
237,2009-11-26-d,2009-11-26-d_000011,Constantino Teodoro Bautista,"ni1-xa1a1=na1 be'3e3 ta1 kan4 tan3, ka4chi2=ra1 so'3o3 ndi4, an4 tu1ni4ni2 kan4 ba1xi3=ndo4","ni1-xa1a1=na1 be'3e3 ta1 kan4 tan3, ka4chi2=ra1 so'3o3 ndi4, an4 tu1ni4ni2 kan4 ba1xi3=ndo4","Cuando llegaron a la casa de los padres de la muchacha el paá de ella les dijo, ""¿Vienen por ese problema?"".","ahí se encuentra el padrón, ahí se encuentra la lista, ahí se van a contar los días de su vida, cuatro cientos de años de su vida, madre santísimo, señora que está haciendo crecer, haciendo crecer,",Tan3 na1 ka'4an2 ba'1a3 ji'4in(4)=2 ndi4 na1 kan4 ku4u4 na1 kwa'1an1 ji'4in(4)=2 tan3 na1 ka'4an2 ba143 ka'4an2 ba'1a3 ji'4in(4)=2 ndi4 ba143 kwa'1an1 ba3 yu'1u1 ji'4in4 na1 ka'4an2 ba'1a3 ji'4in(4)=2 ran4.
238,2009-11-26-d,2009-11-26-d_000012,Constantino Teodoro Bautista,"ni3 ko14o(3)=a2 kwi4i4 nda3tu'4un(4)=2 ji'4in4=ndo4 bi3tin3 ndi4 i4yo2 ka1 i3nga2 tiem4pu2 kwi3i3 ki3xi3=ndo4 sa3kan4 ndi4 nda3tu'4un4 yo4o4, i3kan4 nda13-ndi3ko4 ba3 na1 nda'4bi2 kwa'1an1=na1","ni3 ko14o(3)=a2 kwi4i4 nda3tu'4un(4)=2 ji'4in4=ndo4 bi3tin3 ndi4 i4yo2 ka1 i3nga2 tiem4pu2 kwi3i3 ki3xi3=ndo4 sa3kan4 ndi4 nda3tu'4un4 yo4o4, i3kan4 nda13-ndi3ko4 ba3 na1 nda'4bi2 kwa'1an1=na1","""Ahora no tengo tiempo para platicar con ustedes, vengan en otro momento para que podamos platicar"", les dijo, así que regresaron a sus casas.","Ahí estaba la sangre, al poco rato vas a recoger las tortillas y ya estás listo, al poco rato vas a decir, ""Vamos,",Tan3 na1 ba'14a4 ni1-i3xa3 i'4na4=na2 ji'4in4 na1 nda'4bi2 kan4 ndi4 ka'4an2=na1 nda4-ka'1an1=na1 ji'4in(4)=a2 a1chi1 ndi4 na1 ba'14a4 ku4u4 na1 kan4.
239,2009-11-26-d,2009-11-26-d_000013,Constantino Teodoro Bautista,"tan3 ta1a3 ko4ndo3 yu3ba4 ña4 lu3u3 kan4 ndi4, ba'1a3=ni42 xi'4i4=ra2 chi1","tan3 ta1a3 ko4ndo3 yu3ba4 ña4 lu3u3 kan4 ndi4, ba'1a3=ni42 xi'4i4=ra2 chi1",Y dicen que al papá de esa muchacha le gustaba tomar.,"Los marranos de su abuelo sí hay, en la casa también hay porque esos marranos no sirven para nada.","""¿Tan3 nda4a(2)=e2 ba42 ni1-ka'1an(1)=on4?"", ka4chi2=yu1 so'3o3 ji'4in4=ra3, ""Nda4a(2)=e2 ba42 ni1-ka'1an(1)=on4 ji'4in4 i3chi4 ánima na'14a1 ka4chi2=na1 be'3e3 ndi1ka3 ndi3i4"". ""¿An4 sa3kan4 ba3?""."
240,2009-11-26-d,2009-11-26-d_000014,Constantino Teodoro Bautista,"mi4i4 xi'4i4=ra2 ndi4 ba14sa4 i4xa3 *invitar** ta1 kan4 na1 yu4bi24 ko'3o3=na2 ji'4in4=ra2 ndi4, xi'4i4 mi3i4 ba3=ra2,","mi4i4 xi'4i4=ra2 ndi4 ba14sa4 i4xa3 invitar ta1 kan4 na1 yu4bi24 ko'3o3=na2 ji'4in4=ra2 ndi4, xi'4i4 mi3i4 ba3=ra2,","Cuando tomaba no invitaba a nadie a tomar con él, tomaba solo.","no se encierren en la boca, si nos habla el diablo, ahí está ese diablo, ese diablo, ese diablo, ese es el diablo, ese es el diablo, ese es el diablo, ese es el diablo, ese es el diablo.",Ya1 kan4 ba42 ji4ni(2)=a2 kan4 na4tu2 na1 ku4ni2 ku3ni2=na1 nda4a(2)=e2 ba42 ku3ta'3an2=na(1)=e1 an4 ko14o3 nda4a2 ka1 i3chi4 ku3ta'3an2=na(1)=e1 an4 ko14o3 nda4a2 ka1 i3kan4 ku3ta'3an2=na(1)=e1 ran4.
241,2009-11-26-d,2009-11-26-d_000015,Constantino Teodoro Bautista,"i3in(3)=a2 sa3ba3 lu3te'4ni4 ndu4ku4=ra2 tan3 xi'4i4 mi3i4 ba3 ta1 kan4 ndi4, ba14sa4 i4xa3 *invitar**=ra1 na1 yu4bi24 ko'3o3=na2 ji'4in4=ra2 a1chi1 ndi4","i3in(3)=a2 sa3ba3 lu3te'4ni4 ndu4ku4=ra2 tan3 xi'4i4 mi3i4 ba3 ta1 kan4 ndi4, ba14sa4 i4xa3 invitar=ra1 na1 yu4bi24 ko'3o3=na2 ji'4in4=ra2 a1chi1 ndi4","Compraba medio litro de aguardiente y tomaba solo, no invitaba a otros a tomar con él,","Debemos pedirle dinero a la gente, ahí vamos a pedirle para que se convierta en un maestro, unado o un especialista,",Ya1 kan4 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4 ya1 ku4ni2=na1 ku3ni2=na1 ndi4
242,2009-11-26-d,2009-11-26-d_000016,Constantino Teodoro Bautista,"i3in(3)=a2 sa4ta24=ra2 tan3 i3in(3)=a2 xi'4i4 mi3i4 ba3=ra2 ya1 kan4 ba42 ku4u4 ta1 kan4 xi4ka3=ra2, ni1-ya'1a3 tiem4pu2 ba42 kan4","i3in(3)=a2 sa4ta24=ra2 tan3 i3in(3)=a2 xi'4i4 mi3i4 ba3=ra2 ya1 kan4 ba42 ku4u4 ta1 kan4 xi4ka3=ra2, ni1-ya'1a3 tiem4pu2 ba42 kan4","sólo compraba el aguardiente y tomaba sólo, pasó el tiempo.","Pero estas son otras, si sabes algo más sobre ellas, aprietas las puntas y se caen, eso es todo.",I3kan4 ku4ni2=ra1 ku3ni2=ra1 mi4i4 kwa'3a3 xa'1a4=ra2 an4 ko14o3 kwa'1an1=ra1 ndo'1yo3 ba42 an4 ko14o3 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1 kwa'1an1=ra1
